1,47.62,15.873015873015873,36.507936507936506
2,47.14,15.714285714285714,37.142857142857146
3,47.19,13.48314606741573,39.325842696629216
4,47.78,13.333333333333334,38.888888888888886
5,47.78,14.444444444444445,37.77777777777778
6,46.67,14.444444444444445,38.888888888888886
7,46.67,14.444444444444445,38.888888888888886
8,46.67,14.444444444444445,38.888888888888886
9,45.05,15.384615384615385,39.56043956043956
10,45.05,14.285714285714286,40.65934065934066
11,46.15,14.285714285714286,39.56043956043956
12,46.15,14.285714285714286,39.56043956043956
13,46.15,14.285714285714286,39.56043956043956
14,46.15,14.285714285714286,39.56043956043956
15,46.15,14.285714285714286,39.56043956043956
16,46.15,14.285714285714286,39.56043956043956
17,46.15,14.285714285714286,39.56043956043956
18,46.15,14.285714285714286,39.56043956043956
19,46.15,14.285714285714286,39.56043956043956
20,45.05,14.285714285714286,40.65934065934066
21,48.28,13.793103448275861,37.93103448275862
22,46.07,19.10112359550562,34.831460674157306
23,47.19,16.853932584269664,35.95505617977528
24,44.94,13.48314606741573,41.57303370786517
25,44.94,13.48314606741573,41.57303370786517
26,46.07,13.48314606741573,40.449438202247194
27,46.07,13.48314606741573,40.449438202247194
28,45.45,13.636363636363637,40.90909090909091
29,43.94,13.636363636363637,42.42424242424242
30,46.15,10.76923076923077,43.07692307692308
31,46.15,10.76923076923077,43.07692307692308
32,46.15,10.76923076923077,43.07692307692308
33,46.15,10.76923076923077,43.07692307692308
34,46.15,10.76923076923077,43.07692307692308
35,46.15,10.76923076923077,43.07692307692308
36,42.37,10.169491525423728,47.45762711864407
37,42.86,12.698412698412698,44.44444444444444
38,42.86,12.698412698412698,44.44444444444444
39,42.86,12.698412698412698,44.44444444444444
40,42.86,12.698412698412698,44.44444444444444
41,42.86,12.698412698412698,44.44444444444444
42,42.19,12.5,45.3125
43,42.19,12.5,45.3125
44,42.19,12.5,45.3125
45,42.19,12.5,45.3125
46,43.08,12.307692307692308,44.61538461538461
47,43.08,12.307692307692308,44.61538461538461
48,43.08,12.307692307692308,44.61538461538461
49,43.08,12.307692307692308,44.61538461538461
