1,33.33,16.666666666666668,50.0
2,33.33,16.666666666666668,50.0
3,28.57,14.285714285714286,57.142857142857146
4,33.33,8.333333333333334,58.333333333333336
5,46.67,6.666666666666667,46.666666666666664
6,43.75,6.25,50.0
7,40.0,15.0,45.0
8,44.44,11.11111111111111,44.44444444444444
9,41.38,13.793103448275861,44.827586206896555
10,41.38,13.793103448275861,44.827586206896555
11,43.24,16.216216216216218,40.54054054054054
12,46.51,16.27906976744186,37.2093023255814
13,44.07,22.033898305084747,33.898305084745765
14,43.33,21.666666666666668,35.0
15,43.33,21.666666666666668,35.0
16,42.62,22.950819672131146,34.42622950819672
17,41.27,22.22222222222222,36.507936507936506
18,41.27,22.22222222222222,36.507936507936506
19,38.81,23.880597014925375,37.3134328358209
20,40.85,22.535211267605632,36.61971830985915
21,40.54,22.972972972972972,36.486486486486484
22,39.47,22.36842105263158,38.1578947368421
23,39.47,22.36842105263158,38.1578947368421
24,40.26,22.07792207792208,37.66233766233766
25,40.51,21.518987341772153,37.9746835443038
26,41.05,28.42105263157895,30.526315789473685
27,41.05,28.42105263157895,30.526315789473685
28,38.82,18.823529411764707,42.35294117647059
29,38.82,18.823529411764707,42.35294117647059
30,37.65,20.0,42.35294117647059
31,37.65,18.823529411764707,43.529411764705884
32,34.12,18.823529411764707,47.05882352941177
33,33.33,26.666666666666668,40.0
34,33.33,26.666666666666668,40.0
35,44.44,14.814814814814815,40.74074074074074
36,43.64,16.363636363636363,40.0
37,43.64,16.363636363636363,40.0
38,44.64,16.071428571428573,39.285714285714285
39,43.86,15.789473684210526,40.35087719298246
40,42.86,19.047619047619047,38.095238095238095
41,42.86,19.047619047619047,38.095238095238095
42,39.68,19.047619047619047,41.26984126984127
43,33.85,21.53846153846154,44.61538461538461
44,37.88,21.21212121212121,40.90909090909091
45,39.13,21.73913043478261,39.130434782608695
46,39.13,21.73913043478261,39.130434782608695
47,36.23,23.18840579710145,40.57971014492754
48,37.14,20.0,42.857142857142854
49,36.62,19.718309859154928,43.66197183098591
