1,32.0,24.0,44.0
2,32.69,23.076923076923077,44.23076923076923
3,36.36,20.0,43.63636363636363
4,37.29,20.338983050847457,42.3728813559322
5,37.29,20.338983050847457,42.3728813559322
6,40.32,19.35483870967742,40.32258064516129
1,32.0,24.0,44.0
2,32.69,23.076923076923077,44.23076923076923
3,36.36,20.0,43.63636363636363
4,37.29,20.338983050847457,42.3728813559322
5,37.29,20.338983050847457,42.3728813559322
6,40.32,19.35483870967742,40.32258064516129
7,38.71,19.35483870967742,41.935483870967744
8,39.71,20.58823529411765,39.705882352941174
9,42.86,17.142857142857142,40.0
10,41.1,19.17808219178082,39.726027397260275
11,42.11,13.157894736842104,44.73684210526316
12,41.56,12.987012987012987,45.45454545454545
13,37.8,15.853658536585366,46.34146341463415
14,45.16,9.67741935483871,45.16129032258065
15,47.06,8.823529411764707,44.11764705882353
16,45.71,8.571428571428571,45.714285714285715
17,45.71,8.571428571428571,45.714285714285715
18,45.71,8.571428571428571,45.714285714285715
19,45.71,8.571428571428571,45.714285714285715
20,44.44,8.333333333333334,47.22222222222222
21,43.24,8.108108108108109,48.648648648648646
22,43.24,8.108108108108109,48.648648648648646
23,44.74,7.894736842105263,47.36842105263158
24,40.0,7.5,52.5
25,41.46,7.317073170731708,51.21951219512195
26,40.48,7.142857142857143,52.38095238095238
27,40.48,7.142857142857143,52.38095238095238
28,40.48,7.142857142857143,52.38095238095238
29,40.48,7.142857142857143,52.38095238095238
30,40.48,7.142857142857143,52.38095238095238
31,38.1,9.523809523809524,52.38095238095238
32,38.1,9.523809523809524,52.38095238095238
33,35.56,8.88888888888889,55.55555555555556
34,35.56,8.88888888888889,55.55555555555556
35,35.56,8.88888888888889,55.55555555555556
36,35.56,8.88888888888889,55.55555555555556
37,34.78,8.695652173913043,56.52173913043478
38,34.78,8.695652173913043,56.52173913043478
39,34.78,8.695652173913043,56.52173913043478
40,36.17,8.51063829787234,55.319148936170215
41,36.17,8.51063829787234,55.319148936170215
42,36.73,8.16326530612245,55.10204081632653
43,36.73,8.16326530612245,55.10204081632653
44,36.73,8.16326530612245,55.10204081632653
45,36.73,8.16326530612245,55.10204081632653
46,36.73,8.16326530612245,55.10204081632653
47,36.73,8.16326530612245,55.10204081632653
48,36.73,8.16326530612245,55.10204081632653
49,36.73,8.16326530612245,55.10204081632653
